迷惑	14230
出让	14229
加紧	14228
你认为	14228
国家机关	14228
素养	14223
很痛	14222
阵容	14220
文体	14219
点开	14218
脑血管	14218
大军	14217
另外一个	14216
学业	14216
都有一个	14214
相似的	14212
小平	14210
爬起来	14210
譬如	14207
伊斯兰	14203
三方	14202
之外的	14199
小心翼翼	14195
资本市场	14195
历史文化	14194
怎么知道	14191
大清	14190
厂房	14189
敲门	14188
跳下	14187
上表	14187
我们说	14181
旗舰	14180
受欢迎	14179
大王	14178
微型	14178
无偿	14178
流感	14177
透了	14177
为公	14176
虽是	14172
背心	14171
示威	14171
二哥	14170
比喻	14170
绿茶	14164
缴纳	14162
最主要的	14158
做些	14158
干警	14158
理所当然	14157
可比	14156
宝马	14153
说些	14152
切换	14152
大同	14152
略有	14148
梅花	14146
艺人	14145
触摸	14144
后备	14144
竟然是	14143
信息产业	14142
栓塞	14142
就可以了	14141
美德	14141
和气	14140
看不清	14139
合理性	14138
王朝	14137
而为	14136
这些都是	14136
工夫	14135
侧重	14135
救济	14134
沮丧	14131
爷们	14131
当即	14130
一路上	14130
自来水	14128
有这个	14127
选定	14116
几张	14113
不必要	14113
我们都是	14110
自拍	14108
反过来	14105
着实	14104
下场	14099
违章	14098
吃亏	14098
涉嫌	14096
奶牛	14092
也不用	14092
剧场	14088
山地	14086
特长	14086
看重	14084
到目前为止	14080
正月	14077
研究者	14077
大黄	14070
创造条件	14069
有什么好	14069
改编	14069
通车	14067
变质	14059
家有	14057
仇恨	14055
闻名	14054
典礼	14052
新开	14052
重任	14051
信用社	14051
又没有	14050
有别	14050
年华	14047
进城	14046
懂事	14044
餐饮	14042
财政收入	14038
有点儿	14038
大雪	14037
肉瘤	14035
来给	14034
一新	14032
残余	14032
一滴	14032
隐形	14032
风貌	14032
个儿	14031
品位	14028
真的假的	14027
作用于	14023
嘉宾	14023
泛滥	14018
几条	14016
镇江	14004
组委	14002
转眼	14001
男装	13999
二逼	13997
精神上	13995
柔和	13989
饱了	13988
路由	13987
腹膜	13985
再发	13985
总能	13985
笼罩	13984
不光	13984
延迟	13984
美国政府	13983
杰克	13982
进军	13981
贴心	13980
深入开展	13978
上任	13975
实质性	13974
抗癌	13973
半场	13972
卫生间	13971
才可以	13970
就因	13968
救了	13966
时分	13965
腰部	13965
肤色	13964
最基本的	13962
无菌	13958
室温	13955
紧密结合	13954
旅途	13953
艾特	13946
阐明	13946
已久	13946
多远	13943
一端	13943
又怎么	13941
一怔	13941
规程	13941
路易	13939
血脂	13937
之初	13935
亲友	13934
到此	13933
双侧	13929
电解	13929
各种各样的	13929
更难	13927
胸膛	13925
饼干	13925
激起	13925
坐等	13919
电位	13918
也让	13917
字幕	13915
切成	13914
本来就是	13914
石灰	13913
党委书记	13912
迷信	13912
某些人	13911
退了	13909
疏松	13904
静态	13903
困了	13902
血液循环	13897
暑假	13895
色素	13893
亲属	13892
滑坡	13888
吸血	13887
此项	13885
理论研究	13882
还有很多	13880
贱人	13879
石墨	13878
呻吟	13876
用过	13876
少有	13875
倒计	13873
质地	13872
没有必要	13871
抱抱	13871
脏器	13871
征集	13868
浓郁	13866
老者	13863
技术开发	13863
民意	13863
抚摸	13862
实名	13860
历代	13856
礼服	13855
越过	13854
高明	13853
工人阶级	13851
营运	13851
没有想到	13848
认得	13848
反响	13847
则在	13847
思维方式	13843
翡翠	13842
虚弱	13840
签证	13839
改成	13837
一如既往	13837
没啥	13836
也许会	13835
室外	13834
还把	13832
方位	13831
骗人	13828
公有制经济	13825
此种	13824
不仅有	13824
胶粘	13823
运营商	13823
拖欠	13820
被认为是	13820
不含	13819
粘附	13819
东东	13818
丹参	13816
刹那	13812
弹簧	13811
看病	13810
矿山	13809
主干	13808
刷新	13805
冶金	13805
初三	13804
敬请	13801
所造	13801
苦恼	13801
立案	13800
莫过于	13799
诈骗	13798
抗洪	13797
除外	13797
喝道	13796
手气	13795
半身	13785
一成	13784
王道	13782
建构	13782
麦克	13781
湿润	13780
可悲	13779
与日	13778
仍旧	13774
有分	13771
英勇	13769
也罢	13768
服务中心	13763
实际问题	13762
造林	13761
为基础的	13759
盗窃	13759
对我来说	13757
周二	13754
丹麦	13753
咬牙	13747
仅此	13747
打招呼	13744
水肿	13744
跳起	13743
归属	13740
吃药	13740
课外	13740
乐意	13738
僵硬	13735
写真	13734
培养基	13731
刷牙	13729
施肥	13729
可他	13724
专职	13723
供求	13722
弱爆了	13721
有责	13720
咽喉	13720
而要	13718
基督教	13717
极力	13716
一则	13715
过量	13713
浙江大学	13712
职称	13711
坐下来	13710
热气	13709
哪种	13707
洗完	13703
歹徒	13699
大企业	13698
搞了	13690
说的好	13690
围着	13687
一个地方	13687
却说	13683
难道不	13683
痛了	13681
要强	13680
条纹	13679
花样	13677
玩过	13676
皮带	13675
预见	13675
自古	13674
间断	13671
誓言	13669
哈佛	13669
通俗	13668
酒后	13667
总公司	13662
一有	13661
这批	13660
可能就	13659
中西医	13659
冷淡	13658
暂行	13657
精细	13657
想打	13657
倒计时	13655
普通人	13655
所引	13653
坚定不移	13653
求助	13653
方法论	13651
销魂	13649
电泳	13647
大名	13646
降雨	13645
闪光	13644
个性化	13642
邪教	13640
沧桑	13639
油画	13638
多的是	13638
工作量	13637
终结	13636
科学性	13634
农家	13634
淘金	13633
更美	13632
犯罪分子	13632
具体情况	13630
不锈钢	13629
在那个	13627
粘结	13626
简易	13623
保管	13623
经济活动	13623
海湾	13622
选出	13622
耐磨	13622
算什么	13622
无从	13620
平均值	13616
出面	13613
转运	13611
巴掌	13609
国营	13608
原是	13608
了下去	13605
亲王	13604
性情	13604
深圳市	13603
自然是	13601
可贵	13600
超人	13600
增长了	13597
卖出	13594
菩萨	13594
迈出	13592
饱满	13592
部落	13591
很严	13591
新城	13590
大汉	13587
小宝	13587
于此	13586
夜空	13585
手势	13585
顽固	13584
粤语	13583
诉说	13583
铁道部	13582
恰好	13582
刀具	13578
把关	13578
二期	13577
背部	13577
同你	13575
能干	13575
好比	13574
轻轻的	13570
长篇	13569
方舟	13565
自已	13565
深切	13563
呼声	13561
樱桃	13561
窗帘	13560
隐瞒	13560
没有那么	13555
表哥	13555
还不知道	13553
粘液	13553
美观	13550
大口	13547
言行	13547
总在	13545
液晶	13543
坚守	13543
今天早上	13542
工程学	13541
眼皮	13541
飞船	13540
卡车	13538
假定	13538
执业	13537
别想	13537
散装	13537
疲倦	13537
大惊	13531
陈奕迅	13530
金字	13530
三分之一	13529
难道我	13524
国力	13519
切实加强	13518
万达	13517
生产资料	13513
单调	13512
历经	13511
移位	13509
贵阳	13508
这样才能	13508
射击	13506
意向	13505
三等	13505
叹了口气	13504
事务所	13504
免疫力	13500
上火	13499
风度	13498
学费	13497
海尔	13497
睡神	13497
通货膨胀	13495
沉降	13495
各单位	13493
旅行社	13492
几步	13491
久久	13488
又是一个	13485
收听	13485
此举	13483
缺口	13482
定点	13482
购置	13481
绽放	13481
职场	13480
阶级斗争	13480
有礼	13478
有一位	13476
使它	13475
情怀	13475
路径	13474
静静的	13474
现阶段	13474
想到的	13474
老外	13473
为目的	13472
迟疑	13471
最後	13465
哪一个	13465
还是个	13463
目睹	13462
有线	13460
阿里	13458
承办	13458
南平	13452
流行病	13450
有幸	13448
本质上	13446
汕头	13444
准备好了	13442
找人	13441
脱贫	13440
思想道德	13438
市场价	13437
布莱	13437
蛋疼	13435
起飞	13431
各族人民	13426
请教	13426
磁场	13425
跨世纪	13423
表现得	13421
尽在	13419
文化建设	13414
地球上	13411
姥姥	13410
仰望	13408
暂停	13408
封锁	13406
来抓	13404
她觉得	13403
契约	13396
点到	13394
伤人	13394
顶级	13393
暗中	13393
花卉	13393
贿赂	13392
比利时	13390
侵袭	13390
纯真	13389
走出来	13389
改名	13383
洋葱	13381
双目	13380
加压	13379
借款	13379
舒张	13378
中来	13378
转入	13378
充当	13378
太难	13376
没有得到	13375
高价	13375
个子	13374
不知道为什么	13372
尚无	13368
海内外	13366
一系列的	13365
隐私	13365
看出来	13364
社会生产	13363
肉鸡	13359
明媚	13359
拉拉	13358
出具	13358
慷慨	13357
碳酸	13356
交界	13356
严禁	13355
陕西省	13353
盐酸	13353
忍心	13351
新闻发布	13349
月来	13344
妈呀	13343
完备	13343
聆听	13340
保罗	13336
挣钱	13336
热潮	13334
五月天	13330
断面	13329
大多是	13328
喝醉	13326
安宁	13326
金正日	13326
坦克	13324
米饭	13324
看不懂	13323
中青	13323
民俗	13323
四分	13320
玩得	13319
世界各地	13319
妇科	13318
货车	13318
曰：“	13317
监督检查	13315
中央军委	13315
危险性	13313
喊道	13307
何等	13307
同性恋	13305
不跟	13305
声中	13305
就使	13304
调试	13302
成败	13302
对啊	13302
两周	13299
误区	13298
检察机关	13295
巡逻	13294
你愿意	13291
可疑	13289
堪称	13287
流体	13285
几乎没有	13285
瞎了	13282
散热	13280
入选	13273
有效性	13272
超大	13271
打到	13268
往外	13267
及格	13266
蒋介石	13266
尿道	13264
更何况	13263
上楼	13262
可取	13261
又不能	13259
数字化	13259
平整	13258
特区	13256
深感	13256
输液	13256
条线	13255
相邻	13255
铅笔	13255
舅舅	13249
环球	13248
多半	13247
摸摸	13247
清澈	13246
擦肩	13245
悲惨	13244
制药	13244
赛场	13243
总管	13241
汇总	13239
一直没有	13238
不法	13234
上身	13233
务必	13233
上当	13228
股份有限公司	13227
凌乱	13226
值得注意	13226
走过来	13226
烧结	13226
普京	13225
双脚	13225
气愤	13223
之功	13220
无限的	13219
加水	13219
方针政策	13218
走出去	13217
元年	13215
节课	13214
不耐烦	13214
好学	13213
芙蓉	13210
一文	13209
非常的	13208
往往会	13206
广大群众	13205
日军	13205
盒子	13203
明珠	13203
你妹啊	13201
子系统	13199
真皮	13199
弱者	13196
脾胃	13195
假日	13190
准备工作	13189
瞄准	13189
锅炉	13187
一些问题	13185
矫正	13185
充分认识	13184
自强	13184
分别在	13183
法律规定	13179
三军	13176
中国特色社会主义	13176
国内市场	13174
词语	13173
付款	13171
理发	13169
悬挂	13168
这等	13167
峰值	13166
中级	13165
午夜	13165
只需要	13162
一斤	13162
轮胎	13157
子弟	13157
当晚	13156
省内	13155
照亮	13155
高强	13154
证件	13152
生前	13151
谦虚	13148
研究室	13148
英寸	13145
轰炸	13144
圈子	13144
非凡	13143
编者	13143
乐队	13138
工作报告	13137
再到	13137
杀害	13137
和好	13136
空腹	13134
不仅在	13133
一曲	13133
跑来	13128
奶粉	13127
余地	13125
奢华	13124
骆驼	13123
幸福生活	13122
小声	13122
怒火	13121
城堡	13120
你爸	13120
流速	13118
亲吻	13117
这段时间	13117
谁要	13117
体育课	13116
年代末	13115
江西省	13114
争吵	13114
道出	13112
北海	13111
但同	13106
昨夜	13106
东盟	13105
已将	13104
全集	13103
产妇	13103
高人	13101
前线	13100
未免	13098
决不能	13097
何不	13093
海域	13089
帮主	13088
哲学家	13085
酝酿	13084
国旗	13083
被判	13083
一包	13082
吵醒	13082
排行榜	13082
脱光	13080
必然要	13080
后半	13080
辛勤	13080
领悟	13078
刚看	13076
怪物	13075
雄厚	13073
基准	13072
改正	13071
原告	13071
刘少奇	13070
纯净	13069
对那些	13067
一盘	13067
鼓掌	13065
有余	13065
预先	13065
去见	13064
关门	13063
坐车	13063
点名	13059
长官	13058
不是什么	13056
转头	13055
违法行为	13054
对事	13052
军医	13050
电针	13049
研究人员	13047
想象力	13047
心碎	13047
咳咳	13045
爱死	13045
同心	13041
陈述	13040
什么也没	13040
兽医	13038
回过头	13038
流逝	13035
难于	13032
沉浸	13030
乱收费	13029
一般是	13023
特权	13021
先进技术	13020
污染物	13020
拉住	13019
科技创新	13016
求你	13016
女同	13015
没时间	13014
红外	13013
证券市场	13013
访谈	13012
物种	13012
特殊性	13008
打过	13008
就地	13007
登场	13006
护照	13006
家禽	13003
站起身	13002
台词	13002
口语	13001
以至于	12998
工作上	12995
滑雪	12995
兑现	12994
知名度	12994
国务院副总理	12993
分担	12986
好些	12985
埋怨	12983
辩证法	12983
在座	12982
角膜	12982
普遍的	12980
日渐	12976
畅销	12975
想必	12973
跌倒	12972
不正之风	12972
也非	12971
指的是	12969
厌倦	12969
晴天	12966
担当	12965
接连	12965
项链	12965
在这时	12965
试过	12958
柜台	12958
国家标准	12957
基本原则	12956
尼克	12956
噩梦	12952
这东西	12950
准确性	12950
沐浴	12950
分辨率	12949
现身	12949
需要一个	12946
不幸的	12944
珠江	12943
无忧	12941
技术进步	12940
听起来	12939
驾驭	12939
马列	12936
苦苦	12934
回头看	12934
长剑	12934
做作	12926
面料	12925
皇冠	12923
摧毁	12922
总共	12920
跳跃	12917
参考文献	12913
名片	12912
她家	12911
一词	12908
书本	12908
无理	12907
游行	12906
一年里	12905
不买	12905
毛孔	12901
中下	12900
燕子	12900
发展起来	12898
回不去	12898
京城	12898
两端	12896
也会有	12895
单词	12894
这年头	12893
成功率	12888
城管	12885
优异	12882
古怪	12881
即刻	12881
管制	12880
后续	12878
横行	12876
竹林	12875
肥料	12872
能与	12870
吃肉	12870
柯南	12869
融化	12869
刚开始	12866
诺基亚	12864
的意思是	12860
那还	12857
将你	12856
求真	12855
线上	12855
拖着	12853
比率	12851
转折	12851
国家重点	12851
漫步	12850
用上	12850
最能	12848
实实在在	12845
地基	12845
铃声	12842
爱好者	12842
青年人	12838
静止	12836
新高	12834
枢纽	12833
竞选	12833
一本书	12833
区间	12829
严格执行	12829
瓶子	12825
波长	12825
禁忌	12825
有此	12822
一记	12821
量子	12819
得来	12818
并行	12813
零部件	12811
恶意	12809
很早	12809
正宗	12809
氯化	12808
电网	12807
火热	12807
专制	12806
小屋	12802
更需	12801
黎明	12800
涂层	12798
国内生产总值	12796
大呼	12794
这番	12792
自觉性	12792
恶魔	12790
剧院	12789
知晓	12788
某某	12788
打好	12784
奋战	12778
的问题是	12777
影响着	12777
三个方面	12771
怒气	12770
因地制宜	12769
瀑布	12768
有责任	12767
学派	12765
出头	12763
若无	12762
工程项目	12759
价钱	12759
总有一天	12759
实处	12759
美景	12757
积极作用	12757
日产	12755
已经没有	12751
粪便	12750
阿弥陀佛	12749
刻苦	12748
成为一种	12746
下山	12745
失控	12742
大发展	12742
科目	12741
不那么	12740
之家	12740
工作效率	12737
经济合作	12737
已从	12734
不与	12734
潮湿	12733
红楼	12733
绳子	12732
守候	12732
美国总统	12730
早知道	12730
蛮好	12729
有法	12728
网吧	12725
洗头	12725
大哭	12723
这部分	12720
上路	12719
家家	12718
遗留	12717
则为	12717
罪行	12715
着地	12715
填补	12714
的原因是	12714
过剩	12713
车票	12713
最适合	12712
并由	12712
二个	12710
招牌	12710
内裤	12708
毫升	12706
贪婪	12704
几家	12704
没有过	12703
远端	12703
抓获	12701
吃着	12700
游览	12697
再也没有	12695
仅是	12693
住宿	12692
发展规划	12691
对症	12690
供销	12688
逼近	12688
电容	12687
售后	12686
乙肝	12686
责任人	12684
厚厚	12682
议事	12682
双层	12682
反驳	12678
比对	12677
木瓜	12676
中国电信	12673
打发	12672
经济学家	12672
小哥	12671
天子	12669
侦察	12668
上过	12667
风俗	12664
我想到	12663
课本	12662
之分	12662
利税	12661
好说	12661
看去	12659
谁啊	12657
等离子	12656
之王	12656
企事业	12656
复旦大学	12653
眼角	12653
民用	12650
美化	12650
排气	12646
不断扩大	12646
纯度	12644
限定	12641
挡住	12640
显瘦	12639
吞噬	12637
极高	12634
焦急	12634
素材	12632
依赖性	12631
餐桌	12629
放送	12628
已由	12628
这一刻	12627
真要	12627
喂养	12626
不快乐	12626
潮人	12626
狼狈	12624
下落	12624
逃离	12623
下身	12623
游击	12623
脑中	12622
中选	12620
表现出来	12620
村干部	12620
水渍	12620
贴在	12618
起草	12617
不一致	12617
格子	12617
好点	12617
好烦	12615
镇定	12615
睡懒觉	12615
挺好的	12614
后在	12612
日月	12611
别有	12610
必要性	12609
十二指肠	12609
他们认为	12608
过着	12607
千瓦	12606
不争	12602
加固	12602
为数	12602
泸州	12601
友人	12600
睡到自然醒	12600
听完	12598
满面	12597
不提	12597
了事	12595
十余	12595
送出	12594
建起	12594
初级阶段	12594
反革命	12594
高雅	12593
有神	12592
减退	12591
微弱	12591
靠着	12590
华南	12587
有位	12587
公报	12585
早稻	12583
单机	12581
精明	12580
每一位	12580
从政	12579
一次次	12578
业内人士	12575
情愿	12575
更容易	12574
确定性	12574
对口	12573
评判	12572
声誉	12571
腹水	12569
血红	12567
布鲁	12567
稍有	12566
骨骼	12565
县政府	12565
盐水	12564
琢磨	12559
全村	12558
门户	12554
小品	12553
源泉	12553
丛书	12552
烈士	12547
仆人	12547
前世	12547
挽救	12546
管理模式	12545
教科书	12535
即日	12535
单曲	12535
唐代	12535
开朗	12533
我不敢	12532
白雪	12532
已达到	12527
二楼	12526
关节炎	12526
航道	12525
亲身	12524
上世	12522
病了	12521
刑罚	12521
马拉	12519
如果一个	12519
明早	12518
刑事诉讼	12518
用人单位	12518
去掉	12518
世界末日	12516
阵阵	12513
就拿	12512
或在	12507
有保	12505
山顶	12505
老朋友	12503
挥手	12503
市级	12502
亲和	12499
明信	12497
霸道	12497
张杰	12497
该做	12495
参见	12495
公证	12495
我也不知道	12494
吓到	12493
换上	12493
渔民	12493
合约	12492
占比	12492
但就	12492
我是一个	12490
百花	12490
不比	12490
艺术品	12488
能对	12486
专业知识	12486
多喝	12485
饥饿	12481
三层	12481
投向	12480
名列	12478
组委会	12477
在怀	12477
自恋	12475
事实证明	12474
各个方面	12468
挪用	12465
新成	12464
两个人的	12463
长征	12462
贵宾	12461
而行	12460
发财	12460
思想工作	12459
发脾气	12459
决定性	12458
优越性	12456
肿么办	12456
每隔	12453
药材	12453
明信片	12453
但可	12452
一把手	12450
小王	12450
龙岩	12448
拖延	12448
喇叭	12447
耽误	12445
壮观	12443
所造成	12441
多于	12439
恨不得	12439
预约	12439
跨国公司	12438
买菜	12437
习俗	12437
写成	12437
中央电视台	12436
新闻发布会	12436
长老	12435
衍生	12435
非得	12435
就可能	12435
绝不能	12434
贮存	12429
现实中	12429
但没有	12428
有信心	12427
兼容	12427
紧接	12427
对数	12424
逍遥	12424
读过	12424
克制	12420
金银	12420
三部	12419
各个领域	12418
海贼	12416
便有	12415
惊心	12415
流畅	12413
宏观经济	12412
吃醋	12412
厚的	12410
花心	12410
随心	12409
不仅可以	12405
太后	12404
金融危机	12404
确有	12404
跟前	12402
分钱	12399
还用	12396
洗涤	12395
闪亮	12395
构思	12394
信托	12392
直视	12388
毛线	12387
剖析	12385
装扮	12384
喝多	12382
昼夜	12382
大关	12380
时节	12377
极不	12377
山庄	12376
色谱	12375
陷阱	12374
吃苦	12373
会后	12373
坐到	12373
统计分析	12372
寄托	12369
结尾	12366
无机	12364
诚意	12363
呆呆	12362
还被	12361
共同发展	12360
怪异	12358
做工	12358
太累	12355
涨价	12355
大蒜	12355
浪潮	12354
世界和平	12352
悄悄地	12352
分管	12351
投降	12347
施展	12345
富贵	12341
仍未	12339
说吧	12339
复活	12337
挪威	12337
大树	12337
还有一些	12333
一波	12333
哪位	12333
乌克兰	12332
所指	12331
料到	12330
暖气	12325
之意	12325
的男孩	12323
溶剂	12322
也同样	12322
都未	12320
抵御	12319
服了	12317
这一个	12316
像素	12316
沿线	12316
元首	12316
管内	12313
演化	12311
现任	12303
火山	12303
两面	12302
有偿	12302
王府	12301
应从	12301
方差	12300
吃出	12300
幸亏	12300
徐州	12297
代言	12297
为了你	12295
发展生产	12294
大图	12292
烦死	12291
物力	12291
行车	12289
小男孩	12288
凄凉	12286
探查	12285
顾虑	12284
定为	12282
泰山	12282
未完	12280
有些事情	12280
内力	12279
常说	12279
杂质	12276
买来	12274
我还以为	12272
越发	12272
是故	12271
这个样子	12269
不透	12268
生于	12268
盛大	12266
水里	12265
拨款	12263
飘过	12262
一侧	12261
二字	12260
呼叫	12259
压痛	12259
球场	12257
小猫	12257
发来	12256
太守	12255
白发	12255
寄生虫	12255
当归	12251
机型	12251
疼爱	12251
康熙	12247
并于	12247
研究对象	12244
冻死	12243
修饰	12239
辖区	12239
区县	12238
参展	12237
显微镜	12235
财物	12234
硬是	12233
着火	12229
要不然	12227
按钮	12225
直接关系	12222
志趣	12221
只眼	12221
指点	12220
保定	12219
一粒	12219
送去	12218
跳动	12213
都让	12210
好奇心	12209
中国国际	12207
正视	12206
心力	12206
反倒	12205
老总	12205
留住	12202
泄漏	12202
打来	12201
运行机制	12199
廉价	12197
鱼肉	12196
细小	12195
经济区	12194
受人	12193
搬迁	12192
农副	12191
乡亲	12191
最怕	12190
大本	12189
多做	12188
兴办	12188
职员	12188
搞活	12185
回馈	12184
流下	12180
实测	12179
很多事情	12175
他希望	12174
全天	12174
地平	12172
中科院	12172
充血	12171
实质上	12171
衰退	12170
年级	12170
感知	12168
补水	12166
必不可少	12166
供应商	12164
有异	12163
农历	12161
咬着	12159
太阳能	12157
吸入	12155
火车站	12155
最简	12155
声称	12153
至上	12153
文艺青年	12152
不轻	12152
先到	12152
羽毛球	12152
走好	12151
极易	12151
列出	12150
每每	12150
旗下	12150
完好	12148
沉着	12147
厂里	12147
生姜	12145
校正	12144
小便	12144
之久	12143
省长	12142
寿司	12139
请客	12137
旅游资源	12136
解毒	12136
任何时候	12135
吉林省	12134
已于	12134
再想	12134
主要表现在	12130
深层次	12128
诧异	12125
海口	12124
光盘	12122
多出	12122
非典型	12121
上街	12120
扬起	12119
揭开	12119
使用寿命	12119
国道	12115
及早	12113
我们没有	12112
宛如	12111
北美	12111
剥削	12110
升温	12110
无可奈何	12109
瓶颈	12104
预感	12100
致癌	12100
可说	12098
全然	12097
老挝	12096
天大	12092
常数	12090
癫痫	12090
国际贸易	12088
身价	12088
说明书	12088
挂牌	12087
撒娇	12084
专卖	12084
男主角	12083
两个小时	12081
树叶	12080
抗震	12075
请您	12075
投身	12074
现代社会	12074
审定	12069
叫声	12068
鞭炮	12068
生产者	12068
爵士	12066
色泽	12066
副委员长	12066
李岚清	12065
只求	12064
也是这样	12064
企业文化	12064
死心	12064
丽江	12063
总监	12062
就以	12061
构件	12060
奥林匹克	12060
耸肩	12057
镇静	12056
共青	12055
广大人民群众	12053
中标	12053
合计	12052
也是个	12047
嘎嘎	12046
报仇	12046
下令	12042
不胜	12041
被害	12040
拿去	12039
几句话	12039
惯性	12038
有期	12037
经商	12037
与众不同	12037
门槛	12036
望了	12035
阴极	12033
病理学	12033
山坡	12032
聚合物	12031
果实	12031
万元	12030
哭着	12029
勤劳	12028
讲到	12028
野蛮	12028
有啥	12027
郑重	12026
印花	12026
初次	12024
中国市场	12023
下乡	12023
英格兰	12023
听众	12019
兴国	12019
国家主席	12018
厦门市	12018
膳食	12017
居委	12016
预警	12016
党和人民	12014
葫芦	12010
河水	12009
置身	12009
改建	12006
社会环境	12005
肝功	12005
完全不同	12004
整个社会	12002
试卷	12002
淡化	12001
甘草	12000
绅士	11999
看到一个	11997
附着	11996
突破口	11994
不畅	11993
建立一个	11993
相等	11991
于心	11991
脱位	11987
帝王	11987
通气	11986
满天	11985
不赖	11984
最小的	11983
风味	11981
迷恋	11981
平均水平	11981
公孙	11980
登山	11979
是一样的	11977
赌博	11975
这些话	11972
品格	11970
大牌	11970
螺钉	11969
大妈	11969
司徒	11967
上位	11965
取胜	11965
透视	11964
面粉	11964
那么多的	11964
你也是	11961
重伤	11961
停车场	11960
上场	11959
心烦	11959
影院	11956
解析	11956
申领	11955
飞翔	11954
引人注目	11954
看透	11953
什么关系	11952
有灵	11951
亚运	11947
药师	11943
伸出手	11940
人称	11938
不限	11938
曾是	11938
巨人	11937
集会	11935
教职	11935
语录	11934
养蜂	11934
专属	11934
功课	11930
鲜艳	11930
那个时候	11928
一串	11926
手足	11926
卖家	11925
奢望	11924
越来越高	11923
励志	11922
卡尔	11921
飞快	11920
隶属	11918
蝙蝠	11918
下辈	11918
钢材	11917
认清	11917
汽油	11917
冷战	11916
邮电	11915
不乏	11915
精子	11914
蚂蚁	11913
不足以	11912
起义	11912
可由	11911
脱口	11910
华夏	11906
光合	11905
撞击	11902
教主	11902
葡萄牙	11902
底层	11900
调戏	11898
十一届三中全会	11897
西方国家	11896
交付	11896
肿么了	11895
惊叹	11895
心房	11893
半个小时	11892
大中型企业	11892
行长	11891
依赖于	11891
好梦	11888
精辟	11886
需求量	11884
被誉为	11884
告诫	11884
倔强	11883
漆黑	11880
市场机制	11880
睡过	11880
停电	11879
评比	11878
对日	11876
我的天	11875
折扣	11874
凭着	11873
降压	11871
遇难	11871
堵车	11871
赶回	11870
有本事	11868
很奇怪	11863
估算	11861
莲花	11859
忘不了	11857
阶段性	11857
空洞	11856
离家	11855
参谋	11852
行之有效	11848
雕刻	11847
手心	11846
类别	11845
有失	11844
纳税人	11841
大业	11838
绑架	11838
耀眼	11838
坦白	11838
理顺	11837
按下	11837
冰雪	11836
图纸	11836
轮回	11833
画画	11833
田园	11831
极致	11830
萨达姆	11829
十多年	11828
珍藏	11828
盆腔	11828
等高	11828
乱世	11826
下辈子	11823
光谱	11823
另一个人	11819
大多数人	11819
套管	11818
顺手	11818
车主	11817
正想	11815
事宜	11815
推翻	11813
大功	11811
绘制	11810
切身	11809
不用说	11809
肩负	11809
建筑面积	11809
学分	11808
南瓜	11808
王爷	11806
实业	11805
更广	11804
打起	11800
在很大程度上	11800
宋代	11798
患有	11798
益气	11798
上马	11798
出土	11797
上图	11797
诺言	11793
多情	11791
多看	11789
不低	11787
悄然	11786
中国人民解放军	11786
青霉素	11784
定额	11784
玩吧	11784
落叶	11781
不方便	11781
勾引	11778
减速	11776
纽带	11775
拉丁	11774
仔猪	11774
大成	11773
心神	11772
色调	11772
外壳	11767
用什么	11765
书包	11762
负重	11760
民法	11759
乳液	11758
本期	11758
下行	11758
掌门人	11758
第一条	11757
微妙	11756
胃肠道	11755
闭合	11755
倒也	11754
一例	11754
神父	11749
急救	11749
学着	11749
中立	11749
提拔	11746
见人	11744
而没有	11743
贫下中农	11742
生下	11740
英俊	11740
上世纪	11739
全长	11738
缅甸	11737
白领	11737
微微一笑	11736
发展阶段	11735
花儿	11734
下部	11734
应邀	11734
嗓音	11732
司法机关	11728
白糖	11728
民国	11728
递增	11727
面容	11726
责任心	11725
灵敏度	11724
求婚	11724
熟人	11723
腰带	11723
以人为本	11723
海峡两岸	11721
明智	11721
抗旱	11719
甲醛	11718
就是一种	11717
另一半	11715
新课	11713
多么的	11713
发达地区	11712
都像	11711
洋溢	11711
索尼	11709
的日子里	11709
毫无疑问	11707
明儿	11706
两块	11705
动词	11705
闻到	11704
加减	11704
请假	11703
隐蔽	11702
获利	11699
不无	11698
极品	11695
黄土	11695
一模一样	11693
跳了	11691
召集	11691
只说	11690
周转	11690
观音	11688
听说过	11688
坎坷	11687
泡泡	11687
飞驰	11687
双双	11686
金字塔	11686
造血	11685
想用	11685
同济	11684
脱下	11683
有福	11683
总和	11682
道德建设	11681
白头	11681
洁净	11680
新路	11680
深入研究	11679
秀丽	11679
洒脱	11677
趴在	11677
绝不是	11673
是那样	11673
你们说	11673
凤姐	11671
先天性	11671
妇联	11668
四级	11667
回路	11667
现在开始	11665
即时	11665
有价值的	11665
入党	11664
应为	11661
反感	11661
松了	11660
星光	11658
挥霍	11655
兑换	11654
配送	11652
善待	11650
时髦	11647
张纸	11647
拖鞋	11646
击中	11644
是怎么了	11644
乱七八糟	11641
聊聊	11638
曾经有	11638
也挺	11637
将与	11637
清代	11636
夹杂	11636
楼房	11635
小肠	11634
短期内	11632
债权人	11632
侵入	11630
缓和	11630
写在	11629
屏障	11628
童鞋	11628
无用	11623
汇聚	11621
是不是有	11620
整套	11619
全线	11619
提及	11618
再把	11613
地利	11613
风水	11612
社会主义精神文明	11612
褐色	11611
这种现象	11610
你俩	11608
农科	11607
建交	11607
有效措施	11603
致敬	11598
并要	11598
求职	11598
